18,63,0
18,62,0
18,61,0
18,60,0
18,59,0
18,58,0
18,57,0
18,56,0
17,56,0
17,55,0
16,55,0
16,54,0
16,53,0
16,52,0
16,51,0
16,50,0
16,49,0
16,48,0
16,47,0
15,47,0
14,47,0
14,46,0
14,45,0
14,44,0
14,43,0
14,42,0
14,41,0
14,40,0
13,40,0
13,39,0
12,39,0
12,38,0
12,37,0
12,36,0
12,35,0
12,34,0
12,33,0
12,32,0
12,31,0
11,31,0
10,31,0
10,30,0
10,29,0
10,28,0
10,27,0
10,26,0
10,25,0
10,24,0
9,24,0
9,23,0
